ms_since_boot,temp_C,press_Pa
942941,25.25,1121.95
943752,25.19,1121.96
944563,25.19,1121.92
945374,25.19,1121.92
946185,25.25,1121.92
946996,25.25,1121.91
947807,25.19,1121.93
948617,25.25,1121.94
949428,25.19,1121.90
950239,25.19,1121.91
951050,25.25,1121.90
951864,25.19,1121.92
952675,25.25,1121.92
953486,25.19,1121.90
954297,25.25,1121.89
955107,25.19,1121.90
955918,25.25,1121.87
956729,25.19,1121.88
957540,25.19,1121.86
958351,25.19,1121.89
959162,25.25,1121.90
959973,25.25,1121.91
960783,25.25,1121.89
961594,25.25,1121.90
962405,25.19,1121.85
963216,25.25,1121.86
964027,25.19,1121.88
964838,25.25,1121.85
965649,25.25,1121.88
966460,25.25,1121.89
967270,25.25,1121.87
968081,25.19,1121.83
968892,25.25,1121.88
969703,25.25,1121.83
970514,25.25,1121.82
971328,25.19,1121.86
972139,25.19,1121.84
972950,25.25,1121.84
973760,25.25,1121.85
974571,25.19,1121.86
975382,25.19,1121.84
976193,25.19,1121.81
977004,25.19,1121.81
977815,25.19,1121.81
978626,25.19,1121.82
979437,25.25,1121.81
980247,25.25,1121.81
981058,25.19,1121.82
981869,25.19,1121.80
982680,25.19,1121.80
983491,25.19,1121.81
984302,25.25,1121.83
985113,25.19,1121.81
985923,25.19,1121.81
986734,25.25,1121.82
987545,25.19,1121.77
988356,25.25,1121.80
989167,25.25,1121.81
989981,25.19,1121.77
990792,25.19,1121.73
991603,25.19,1121.81
992413,25.25,1121.81
993224,25.25,1121.76
994035,25.25,1121.77
994846,25.19,1121.77
995657,25.25,1121.78
996468,25.19,1121.75
997279,25.19,1121.76
998090,25.19,1121.77
998900,25.19,1121.72
999711,25.25,1121.75
1000522,25.25,1121.78
1001333,25.19,1121.73
1002144,25.19,1121.75
1002955,25.19,1121.72
1003766,25.19,1121.73
1004576,25.19,1121.72
1005387,25.19,1121.73
1006198,25.19,1121.76
1007009,25.19,1121.71
1007820,25.19,1121.72
1008634,25.19,1121.69
1009445,25.19,1121.69
1010256,25.25,1121.72
1011067,25.19,1121.68
1011877,25.19,1121.68
1012688,25.19,1121.73
1013509,25.19,1121.70
1014320,25.19,1121.68
1015131,25.19,1121.70
1015941,25.19,1121.69
1016752,25.25,1121.69
1017563,25.19,1121.69
1018374,25.19,1121.69
1019185,25.19,1121.70
1019995,25.19,1121.70
1020806,25.19,1121.69
1021617,25.19,1121.66
1022428,25.19,1121.68
1023239,25.19,1121.67
1024049,25.19,1121.67
1024860,25.19,1121.67
1025671,25.19,1121.68
1026485,25.19,1121.66
1027296,25.19,1121.65
1028107,25.19,1121.66
1028918,25.19,1121.64
1029729,25.19,1121.67
1030539,25.19,1121.61
1031350,25.19,1121.65
1032161,25.19,1121.67
1032972,25.19,1121.61
1033783,25.19,1121.66
1034594,25.19,1121.62
1035405,25.19,1121.60
1036215,25.19,1121.62
1037026,25.19,1121.64
1037837,25.19,1121.63
1038648,25.19,1121.59
1039459,25.19,1121.62
1040270,25.19,1121.60
1041081,25.19,1121.59
1041892,25.19,1121.63
1042702,25.19,1121.63
1043513,25.19,1121.60
1044327,25.19,1121.58
1045138,25.19,1121.56
1045949,25.19,1121.60
1046760,25.19,1121.58
1047570,25.19,1121.57
1048381,25.19,1121.57
1049192,25.19,1121.56
1050003,25.19,1121.58
1050814,25.19,1121.56
1051624,25.19,1121.57
1052435,25.19,1121.56
1053246,25.19,1121.56
1054057,25.19,1121.54
1054868,25.19,1121.55
1055678,25.19,1121.53
1056489,25.19,1121.53
1057300,25.19,1121.56
1058111,25.19,1121.55
1058922,25.19,1121.53
1059732,25.19,1121.58
1060543,25.19,1121.53
1061354,25.19,1121.55
1062165,25.19,1121.55
1062979,25.19,1121.53
1063790,25.19,1121.55
1064601,25.19,1121.51
1065412,25.19,1121.50
1066223,25.19,1121.50
1067034,25.19,1121.53
1067845,25.19,1121.53
1068656,25.19,1121.52
1069467,25.19,1121.51
1070279,25.19,1121.50
1071090,25.19,1121.48
1071901,25.19,1121.51
1072712,25.19,1121.54
1073523,25.19,1121.49
1074334,25.19,1121.49
1075145,25.19,1121.52
1075956,25.19,1121.50
1076767,25.19,1121.49
1077578,25.19,1121.48
1078390,25.19,1121.51
1079201,25.19,1121.51
1080012,25.19,1121.47
1080826,25.19,1121.49
1081637,25.19,1121.47
1082448,25.19,1121.50
1083260,25.19,1121.48
1084071,25.19,1121.47
1084882,25.19,1121.49
1085693,25.19,1121.43
1086504,25.19,1121.43
1087315,25.19,1121.45
1088127,25.19,1121.43
1088938,25.19,1121.44
1089749,25.19,1121.44
1090560,25.19,1121.43
1091371,25.19,1121.42
1092182,25.19,1121.41
1092993,25.19,1121.40
1093805,25.19,1121.43
1094616,25.19,1121.44
1095427,25.19,1121.38
1096238,25.19,1121.39
1097049,25.19,1121.40
1097860,25.19,1121.40
1098675,25.19,1121.41
1099486,25.19,1121.41
1100297,25.19,1121.36
1101108,25.19,1121.37
1101919,25.19,1121.37
1102731,25.19,1121.38
1103542,25.19,1121.38
1104353,25.19,1121.36
1105164,25.19,1121.35
1105975,25.19,1121.38
1106786,25.19,1121.35
1107597,25.19,1121.38
1108409,25.12,1121.37
1109220,25.19,1121.36
1110031,25.19,1121.33
1110842,25.12,1121.35
1111653,25.19,1121.36
1112464,25.19,1121.32
1113276,25.19,1121.34
1114087,25.19,1121.40
1114898,25.19,1121.33
1115709,25.19,1121.32
1116523,25.12,1121.31
1117335,25.12,1121.33
1118146,25.19,1121.30
1118957,25.19,1121.34
1119768,25.19,1121.32
1120579,25.12,1121.34
1121390,25.19,1121.31
1122202,25.19,1121.33
1123013,25.19,1121.30
1123824,25.19,1121.28
1124635,25.19,1121.32
1125446,25.12,1121.28
1126257,25.12,1121.29
1127068,25.12,1121.26
1127880,25.12,1121.27
1128691,25.12,1121.31
1129502,25.12,1121.30
1130313,25.12,1121.27
1131124,25.12,1121.28
1131935,25.19,1121.27
1132747,25.12,1121.27
1133558,25.12,1121.32
1134369,25.12,1121.28
1135183,25.12,1121.27
1135994,25.12,1121.27
1136806,25.12,1121.26
1137617,25.12,1121.23
1138428,25.12,1121.22
1139239,25.12,1121.27
1140050,25.12,1121.20
1140861,25.12,1121.24
1141673,25.12,1121.23
1142484,25.12,1121.26
1143295,25.12,1121.23
1144106,25.12,1121.23
1144917,25.12,1121.24
1145728,25.12,1121.23
1146540,25.12,1121.20
1147351,25.12,1121.25
1148162,25.12,1121.24
1148973,25.12,1121.22
1149784,25.12,1121.23
1150595,25.12,1121.20
1151407,25.12,1121.19
1152218,25.12,1121.23
1153032,25.12,1121.21
1153843,25.12,1121.19
1154654,25.12,1121.21
1155466,25.12,1121.24
1156277,25.12,1121.18
1157088,25.12,1121.21
1157899,25.12,1121.20
1158710,25.12,1121.20
1159521,25.12,1121.19
1160333,25.12,1121.19
1161144,25.12,1121.22
1161955,25.12,1121.17
1162766,25.12,1121.18
1163577,25.12,1121.15
1164388,25.12,1121.19
1165199,25.12,1121.17
1166011,25.12,1121.16
1166822,25.12,1121.20
1167633,25.12,1121.17
1168444,25.12,1121.12
1169255,25.12,1121.16
1170066,25.12,1121.12
1170881,25.12,1121.15
1171692,25.12,1121.16
1172503,25.12,1121.15
1173314,25.12,1121.17
1174125,25.12,1121.11
1174936,25.12,1121.14
1175747,25.12,1121.12
1176558,25.12,1121.14
1177370,25.12,1121.15
1178181,25.12,1121.09
1178992,25.12,1121.15
1179803,25.12,1121.10
1180614,25.12,1121.13
1181425,25.12,1121.10
1182237,25.12,1121.08
1183048,25.12,1121.08
1183859,25.12,1121.13
1184670,25.12,1121.07
1185481,25.12,1121.11
1186292,25.12,1121.09
1187104,25.12,1121.10
1187915,25.12,1121.10
1188729,25.12,1121.06
1189540,25.12,1121.11
1190351,25.12,1121.06
1191162,25.12,1121.05
1191973,25.12,1121.09
1192784,25.12,1121.09
1193596,25.12,1121.11
1194407,25.12,1121.05
1195218,25.12,1121.15
1196029,25.12,1121.07
1196840,25.12,1121.10
1197651,25.12,1121.06
1198462,25.12,1121.07
1199273,25.12,1121.04
1200084,25.12,1121.04
1200895,25.12,1121.07
1201706,25.12,1121.03
1202517,25.12,1121.02
1203329,25.06,1121.03
1204140,25.12,1121.01
1204951,25.12,1121.01
1205762,25.12,1121.03
1206573,25.12,1120.99
1207397,25.12,1121.04
1208207,25.12,1121.06
1209017,25.12,1121.03
1209828,25.12,1121.00
1210638,25.12,1121.00
1211449,25.12,1121.01
1212259,25.12,1120.99
1213070,25.12,1121.04
1213880,25.12,1120.99
1214691,25.12,1121.01
1215501,25.12,1120.98
1216312,25.12,1121.02
1217122,25.12,1120.98
1217933,25.12,1121.00
1218743,25.06,1120.96
1219554,25.06,1121.00
1220364,25.12,1121.01
1221175,25.12,1121.02
1221985,25.12,1121.00
1222796,25.12,1120.95
1223606,25.06,1120.97
1224417,25.06,1120.98
1225230,25.06,1120.97
1226041,25.06,1120.98
1226852,25.12,1120.97
1227662,25.06,1120.94
1228473,25.12,1120.93
1229283,25.06,1120.95
1230094,25.06,1120.97
1230905,25.06,1120.95
1231715,25.06,1120.96
1232526,25.06,1120.93
1233336,25.06,1120.93
1234147,25.06,1120.97
1234958,25.06,1120.93
1235768,25.06,1120.94
1236579,25.06,1120.92
1237389,25.06,1120.97
1238200,25.06,1120.94
1239011,25.06,1120.91
1239821,25.12,1120.95
1240632,25.06,1120.93
1241442,25.06,1120.92
1242253,25.06,1120.88
1243066,25.06,1120.93
1243877,25.06,1120.91
1244688,25.06,1120.90
1245498,25.06,1120.94
1246309,25.06,1120.90
1247119,25.06,1120.90
1247930,25.06,1120.92
1248740,25.06,1120.91
1249551,25.06,1120.86
1250362,25.06,1120.94
1251172,25.06,1120.89
1251983,25.06,1120.92
1252793,25.06,1120.87
1253604,25.06,1120.92
1254415,25.06,1120.89
1255225,25.06,1120.86
1256036,25.06,1120.90
1256846,25.06,1120.89
1257657,25.06,1120.91
1258467,25.06,1120.88
1259278,25.06,1120.89
1260089,25.06,1120.89
1260902,25.06,1120.87
1261713,25.06,1120.89
1262523,25.06,1120.87
1263334,25.06,1120.84
1264145,25.06,1120.84
1264955,25.06,1120.87
1265766,25.06,1120.90
1266576,25.06,1120.89
1267387,25.06,1120.87
1268197,25.06,1120.85
1269008,25.06,1120.83
1269819,25.06,1120.85
1270629,25.06,1120.85
1271440,25.06,1120.84
1272250,25.06,1120.84
1273061,25.06,1120.85
1273872,25.06,1120.83
1274682,25.06,1120.86
1275493,25.06,1120.85
1276303,25.06,1120.83
1277114,25.06,1120.83
1277925,25.06,1120.83
1278735,25.06,1120.80
1279549,25.06,1120.83
1280359,25.06,1120.82
1281170,25.06,1120.80
1281981,25.06,1120.83
1282791,25.06,1120.82
1283602,25.06,1120.80
1284412,25.06,1120.84
1285223,25.06,1120.80
1286033,25.06,1120.81
1286844,25.06,1120.78
1287655,25.06,1120.81
1288465,25.06,1120.81
1289276,25.06,1120.80
1290086,25.06,1120.79
1290897,25.06,1120.79
1291707,25.06,1120.80
1292518,25.06,1120.80
1293329,25.06,1120.76
1294139,25.06,1120.78
1294950,25.06,1120.75
1295760,25.06,1120.80
1296571,25.06,1120.76
1297385,25.06,1120.73
1298195,25.06,1120.77
1299006,25.00,1120.71
1299816,25.00,1120.77
1300627,25.06,1120.71
1301437,25.06,1120.74
1302248,25.06,1120.74
1303059,25.06,1120.70
1303869,25.00,1120.75
1304680,25.00,1120.74
1305490,25.06,1120.73
1306301,25.00,1120.72
1307112,25.06,1120.73
1307922,25.06,1120.73
1308733,25.00,1120.74
1309543,25.00,1120.70
1310354,25.06,1120.72
1311164,25.06,1120.73
1311975,25.00,1120.72
1312786,25.06,1120.70
1313596,25.00,1120.75
1314407,25.00,1120.73
1315220,25.06,1120.70
1316031,25.00,1120.71
1316842,25.00,1120.69
1317652,25.06,1120.69
1318463,25.00,1120.69
1319273,25.06,1120.67
1320084,25.00,1120.68
1320894,25.00,1120.69
1321705,25.00,1120.68
1322516,25.00,1120.66
1323326,25.00,1120.67
1324137,25.00,1120.66
1324947,25.00,1120.67
1325757,25.00,1120.63
1326568,25.00,1120.63
1327379,25.00,1120.66
1328189,25.00,1120.59
1329000,25.00,1120.62
1329810,25.00,1120.64
1330621,25.00,1120.62
1331431,25.06,1120.63
1332242,25.00,1120.62
1333052,25.00,1120.66
1333860,25.00,1120.63
1334671,25.00,1120.60
1335481,25.00,1120.65
1336292,25.00,1120.64
1337102,25.00,1120.66
1337913,25.00,1120.62
1338723,25.00,1120.62
1339534,25.00,1120.60
1340344,25.00,1120.63
1341155,25.00,1120.61
1341965,25.00,1120.59
1342776,25.00,1120.61
1343586,25.00,1120.61
1344397,25.00,1120.62
1345207,25.00,1120.56
1346018,25.00,1120.62
1346828,25.00,1120.55
1347639,25.00,1120.58
1348449,25.00,1120.59
1349260,25.00,1120.59
1350070,25.00,1120.62
1350881,25.00,1120.57
1351694,25.00,1120.56
1352505,25.00,1120.58
1353316,25.00,1120.56
1354127,25.00,1120.54
1354938,25.00,1120.56
1355748,25.00,1120.56
1356559,25.00,1120.54
1357370,25.00,1120.56
1358181,25.00,1120.54
1358991,25.00,1120.52
1359802,25.00,1120.55
1360613,25.00,1120.54
1361424,25.00,1120.55
1362235,25.00,1120.58
1363045,25.00,1120.53
1363856,25.00,1120.53
1364667,25.00,1120.52
1365478,25.00,1120.53
1366289,25.00,1120.51
1367099,25.00,1120.48
1367910,25.00,1120.54
1368721,25.00,1120.52
1369535,25.00,1120.51
1370346,25.00,1120.50
1371157,25.00,1120.49
1371967,25.00,1120.51
1372778,25.00,1120.50
1373589,25.00,1120.51
1374400,25.00,1120.49
1375211,25.00,1120.49
1376022,25.00,1120.48
1376833,25.00,1120.48
1377643,25.00,1120.49
1378454,25.00,1120.52
1379265,25.00,1120.48
1380076,25.00,1120.44
1380887,25.00,1120.47
1381698,25.00,1120.51
1382509,25.00,1120.48
1383319,24.94,1120.50
1384130,25.00,1120.47
1384941,25.00,1120.47
1385752,25.00,1120.47
1386563,25.00,1120.43
1387377,25.00,1120.43
1388188,24.94,1120.45
1388999,25.00,1120.43
1389809,24.94,1120.44
1390620,25.00,1120.43
1391431,24.94,1120.42
1392242,24.94,1120.46
1393053,24.94,1120.44
1393864,25.00,1120.44
1394675,25.00,1120.45
1395485,24.94,1120.42
1396296,24.94,1120.44
1397107,25.00,1120.45
1397918,24.94,1120.41
1398729,24.94,1120.43
1399539,24.94,1120.42
1400350,24.94,1120.42
1401161,24.94,1120.42
1401972,24.94,1120.42
1402783,24.94,1120.41
1403594,24.94,1120.41
1404405,24.94,1120.38
1405215,24.94,1120.38
1406029,24.94,1120.43
1406840,24.94,1120.41
1407651,24.94,1120.40
1408462,24.94,1120.40
1409273,25.00,1120.36
1410084,24.94,1120.38
1410895,24.94,1120.35
1411705,24.94,1120.41
1412516,24.94,1120.38
1413327,24.94,1120.34
1414138,24.94,1120.38
1414949,24.94,1120.34
1415760,24.94,1120.34
1416571,24.94,1120.34
1417382,24.94,1120.37
1418192,24.94,1120.34
1419003,24.94,1120.34
1419814,24.94,1120.36
1420625,24.94,1120.36
1421436,24.94,1120.32
1422247,24.94,1120.33
1423058,24.94,1120.34
1423872,24.94,1120.33
1424682,24.94,1120.34
1425493,24.94,1120.33
1426304,24.94,1120.32
1427115,24.94,1120.28
1427926,24.94,1120.30
1428737,24.94,1120.29
1429548,24.94,1120.30
1430359,24.94,1120.30
1431169,24.94,1120.33
1431980,24.94,1120.30
1432791,24.94,1120.29
1433602,24.94,1120.36
1434413,24.94,1120.31
1435224,24.94,1120.25
1436035,24.94,1120.27
1436845,24.94,1120.33
1437656,24.94,1120.29
1438467,24.94,1120.28
1439278,24.94,1120.29
1440089,24.94,1120.26
1440900,24.94,1120.29
1441714,24.94,1120.28
1442525,24.94,1120.29
1443336,24.94,1120.29
1444146,24.94,1120.25
1444957,24.94,1120.24
1445768,24.94,1120.23
1446579,24.94,1120.26
1447390,24.94,1120.26
1448201,24.94,1120.22
1449012,24.94,1120.24
1449822,24.94,1120.23
1450633,24.94,1120.26
1451444,24.87,1120.23
1452255,24.94,1120.22
1453066,24.87,1120.23
1453877,24.94,1120.26
1454688,24.94,1120.22
1455499,24.94,1120.24
1456309,24.94,1120.28
1457120,24.87,1120.21
1457931,24.87,1120.23
1458742,24.94,1120.22
1459556,24.94,1120.18
1460367,24.94,1120.22
1461178,24.94,1120.20
1461989,24.94,1120.21
1462799,24.94,1120.20
1463610,24.94,1120.21
1464421,24.94,1120.20
1465232,24.94,1120.22
1466043,24.94,1120.22
1466854,24.87,1120.19
1467665,24.94,1120.21
1468476,24.94,1120.20
1469286,24.87,1120.19
1470107,24.87,1120.19
1470918,24.94,1120.15
1471729,24.87,1120.18
1472539,24.87,1120.15
1473350,24.87,1120.11
1474161,24.87,1120.17
1474972,24.87,1120.19
1475783,24.87,1120.15
1476593,24.87,1120.13
1477404,24.87,1120.16
1478218,24.87,1120.19
1479029,24.87,1120.18
1479840,24.87,1120.18
1480650,24.87,1120.14
1481461,24.87,1120.13
1482272,24.87,1120.14
1483083,24.87,1120.13
1483894,24.87,1120.16
1484704,24.87,1120.11
1485515,24.87,1120.13
1486326,24.87,1120.13
1487137,24.87,1120.13
1487948,24.87,1120.13
1488758,24.87,1120.11
1489569,24.87,1120.14
1490380,24.87,1120.07
1491191,24.87,1120.13
1492002,24.87,1120.15
1492812,24.87,1120.09
1493623,24.87,1120.13
1494434,24.87,1120.12
1495245,24.87,1120.16
1496059,24.87,1120.14
1496870,24.87,1120.13
1497681,24.87,1120.06
1498492,24.87,1120.06
1499303,24.87,1120.09
1500114,24.87,1120.13
1500925,24.87,1120.09
1501736,24.87,1120.08
1502547,24.87,1120.09
1503358,24.87,1120.10
1504170,24.87,1120.07
1504981,24.87,1120.06
1505792,24.87,1120.08
1506603,24.87,1120.14
1507414,24.87,1120.09
1508225,24.87,1120.06
1509036,24.87,1120.07
1509847,24.87,1120.10
1510658,24.87,1120.07
1511469,24.87,1120.10
1512280,24.87,1120.07
1513091,24.87,1120.09
1513906,24.87,1120.06
1514717,24.87,1120.06
1515528,24.87,1120.04
1516339,24.87,1120.02
1517150,24.87,1120.06
1517962,24.87,1120.06
1518773,24.87,1120.04
1519584,24.87,1120.02
1520395,24.87,1120.02
1521206,24.87,1120.03
1522017,24.87,1120.04
1522828,24.87,1120.02
1523640,24.87,1120.04
1524451,24.87,1120.03
1525262,24.87,1120.01
1526073,24.87,1120.03
1526884,24.87,1120.02
1527695,24.87,1120.05
1528507,24.87,1119.99
1529318,24.87,1120.03
1530129,24.87,1120.03
1530940,24.87,1119.98
1531754,24.87,1120.02
1532566,24.87,1119.97
1533377,24.81,1120.00
1534188,24.87,1120.02
1534999,24.87,1120.03
1535810,24.87,1120.02
1536621,24.87,1120.03
1537432,24.87,1119.99
1538244,24.87,1120.01
1539055,24.87,1119.96
1539866,24.87,1119.99
1540677,24.87,1119.99
1541488,24.87,1119.99
1542299,24.87,1119.96
1543111,24.87,1120.03
1543922,24.81,1120.00
1544733,24.81,1120.01
1545544,24.87,1119.99
1546355,24.87,1120.01
1547166,24.87,1119.98
1547977,24.87,1119.96
1548789,24.81,1119.96
1549600,24.81,1119.97
1550414,24.87,1119.96
1551225,24.81,1119.96
1552036,24.87,1119.99
1552848,24.81,1119.96
1553659,24.81,1119.94
1554470,24.81,1120.00
1555281,24.81,1119.94
1556092,24.81,1119.96
1556903,24.81,1119.95
1557714,24.81,1119.93
1558526,24.81,1119.94
1559337,24.81,1119.94
1560148,24.81,1119.97
1560959,24.81,1119.93
1561770,24.81,1119.93
1562581,24.81,1119.93
1563393,24.81,1119.92
1564204,24.81,1119.91
1565015,24.81,1119.91
1565826,24.81,1119.94
1566637,24.81,1119.90
1567448,24.81,1119.93
1568263,24.81,1119.94
1569074,24.81,1119.90
1569885,24.81,1119.94
1570696,24.81,1119.93
1571507,24.81,1119.94
1572319,24.81,1119.91
1573130,24.81,1119.89
1573941,24.81,1119.90
1574752,24.81,1119.94
1575563,24.81,1119.90
1576374,24.81,1119.88
1577186,24.81,1119.88
1577997,24.81,1119.88
1578808,24.81,1119.89
1579619,24.81,1119.91
1580430,24.81,1119.87
1581241,24.81,1119.86
1582053,24.81,1119.89
1582864,24.81,1119.89
1583675,24.81,1119.84
1584486,24.81,1119.88
1585297,24.81,1119.88
1586112,24.81,1119.88
1586923,24.81,1119.90
1587734,24.81,1119.87
1588545,24.81,1119.88
1589356,24.81,1119.86
1590167,24.81,1119.85
1590979,24.81,1119.88
1591790,24.81,1119.86
1592601,24.81,1119.83
1593412,24.81,1119.84
1594223,24.81,1119.83
1595034,24.81,1119.84
1595846,24.81,1119.85
1596657,24.81,1119.86
1597468,24.81,1119.82
1598279,24.81,1119.85
1599090,24.81,1119.83
1599901,24.81,1119.84
1600712,24.81,1119.83
1601524,24.81,1119.86
1602335,24.81,1119.84
1603146,24.81,1119.83
1603960,24.81,1119.83
1604772,24.81,1119.83
1605583,24.81,1119.85
1606394,24.81,1119.83
1607205,24.81,1119.81
1608016,24.81,1119.80
1608827,24.81,1119.82
1609638,24.81,1119.81
1610450,24.81,1119.80
1611261,24.81,1119.81
1612072,24.81,1119.80
1612883,24.81,1119.80
1613694,24.81,1119.79
1614505,24.81,1119.77
1615317,24.81,1119.79
1616128,24.81,1119.77
1616939,24.81,1119.75
1617750,24.81,1119.77
1618561,24.75,1119.79
1619372,24.81,1119.79
1620184,24.81,1119.78
1620995,24.81,1119.80
1621806,24.81,1119.77
1622620,24.81,1119.74
1623431,24.81,1119.80
1624242,24.81,1119.77
1625053,24.81,1119.76
1625865,24.75,1119.74
1626676,24.75,1119.81
1627487,24.81,1119.75
1628298,24.81,1119.72
1629109,24.75,1119.77
1629920,24.75,1119.73
1630731,24.75,1119.73
1631542,24.81,1119.74
1632353,24.75,1119.76
1633164,24.81,1119.76
1633975,24.75,1119.76
1634786,24.75,1119.73
1635597,24.75,1119.75
1636408,24.75,1119.71
1637219,24.75,1119.70
1638030,24.75,1119.69
1638842,24.75,1119.75
1639653,24.75,1119.72
1640467,24.75,1119.76
1641278,24.75,1119.70
1642090,24.75,1119.73
1642901,24.75,1119.70
1643712,24.75,1119.75
1644524,24.75,1119.69
1645335,24.75,1119.68
1646146,24.75,1119.70
1646958,24.75,1119.72
1647769,24.75,1119.71
1648580,24.75,1119.69
1649392,24.75,1119.69
1650203,24.75,1119.69
1651014,24.75,1119.67
1651826,24.75,1119.69
1652637,24.75,1119.71
1653448,24.75,1119.71
1654260,24.75,1119.68
1655071,24.75,1119.70
1655882,24.75,1119.67
1656694,24.75,1119.70
1657505,24.75,1119.64
1658320,24.75,1119.67
1659131,24.75,1119.68
1659943,24.75,1119.70
1660754,24.75,1119.67
1661565,24.75,1119.69
1662377,24.75,1119.67
1663188,24.75,1119.67
1664000,24.75,1119.66
1664811,24.75,1119.67
1665622,24.75,1119.66
1666434,24.75,1119.68
1667245,24.75,1119.68
1668057,24.75,1119.64
1668868,24.75,1119.62
1669679,24.75,1119.67
1670491,24.75,1119.65
1671302,24.75,1119.63
1672114,24.75,1119.66
1672925,24.75,1119.61
1673736,24.75,1119.65
1674548,24.75,1119.64
1675359,24.75,1119.66
1676174,24.75,1119.63
1676985,24.75,1119.66
1677797,24.75,1119.61
1678608,24.75,1119.61
1679420,24.75,1119.63
1680231,24.75,1119.65
1681042,24.75,1119.63
1681854,24.75,1119.63
1682665,24.75,1119.57
1683477,24.75,1119.63
1684288,24.75,1119.57
1685099,24.75,1119.62
1685911,24.75,1119.61
1686722,24.75,1119.62
1687534,24.75,1119.60
1688345,24.75,1119.60
1689156,24.75,1119.61
1689968,24.75,1119.63
1690779,24.75,1119.63
1691591,24.75,1119.55
1692402,24.75,1119.63
1693213,24.75,1119.59
1694025,24.75,1119.61
1694840,24.75,1119.59
1695651,24.75,1119.58
1696462,24.75,1119.59
1697274,24.75,1119.62
1698085,24.75,1119.60
1698897,24.75,1119.59
1699708,24.75,1119.57
1700519,24.75,1119.57
1701331,24.69,1119.58
1702142,24.75,1119.57
1702953,24.75,1119.58
1703765,24.75,1119.56
1704576,24.75,1119.57
1705388,24.69,1119.60
1706199,24.69,1119.55
1707010,24.75,1119.58
1707822,24.69,1119.58
1708633,24.75,1119.57
1709445,24.69,1119.56
1710256,24.69,1119.58
1711067,24.75,1119.54
1711879,24.69,1119.56
1712694,24.69,1119.59
1713505,24.75,1119.55
1714316,24.69,1119.57
1715128,24.75,1119.56
1715939,24.69,1119.55
1716751,24.69,1119.55
1717562,24.69,1119.56
1718373,24.69,1119.55
1719185,24.69,1119.53
1719996,24.69,1119.54
1720808,24.69,1119.56
1721619,24.69,1119.58
1722430,24.69,1119.55
1723242,24.69,1119.56
1724053,24.69,1119.50
1724865,24.69,1119.50
1725676,24.69,1119.55
1726487,24.69,1119.52
1727299,24.69,1119.53
1728110,24.69,1119.50
1728922,24.69,1119.50
1729733,24.69,1119.52
1730548,24.69,1119.52
1731359,24.69,1119.48
1732171,24.69,1119.51
1732982,24.69,1119.53
1733793,24.69,1119.52
1734605,24.69,1119.54
1735416,24.69,1119.48
1736228,24.69,1119.52
1737039,24.69,1119.51
1737850,24.69,1119.53
1738662,24.69,1119.49
1739473,24.69,1119.51
1740285,24.69,1119.51
1741096,24.69,1119.54
1741907,24.69,1119.49
1742719,24.69,1119.49
1743530,24.69,1119.46
1744342,24.69,1119.45
1745153,24.69,1119.51
1745964,24.69,1119.50
1746776,24.69,1119.47
1747587,24.69,1119.45
1748399,24.69,1119.46
1749208,24.69,1119.47
1750019,24.69,1119.47
1750830,24.69,1119.47
1751642,24.69,1119.44
1752453,24.69,1119.47
1753265,24.69,1119.49
1754076,24.69,1119.46
1754887,24.69,1119.45
1755699,24.69,1119.44
1756510,24.69,1119.46
1757322,24.69,1119.45
1758133,24.69,1119.47
1758944,24.69,1119.48
1759756,24.69,1119.45
1760567,24.69,1119.46
1761379,24.69,1119.45
1762190,24.69,1119.46
1763001,24.69,1119.45
1763813,24.69,1119.45
1764624,24.69,1119.48
1765436,24.69,1119.44
1766247,24.69,1119.47
1767062,24.69,1119.46
1767873,24.69,1119.43
1768684,24.69,1119.46
1769496,24.69,1119.44
1770307,24.69,1119.42
1771118,24.69,1119.45
1771930,24.69,1119.46
1772741,24.69,1119.45
1773552,24.69,1119.41
1774364,24.69,1119.42
1775175,24.69,1119.43
1775987,24.69,1119.45
1776798,24.69,1119.42
1777609,24.69,1119.40
1778420,24.69,1119.40
1779232,24.69,1119.41
1780043,24.69,1119.42
1780854,24.69,1119.43
1781666,24.69,1119.40
1782477,24.69,1119.38
1783288,24.69,1119.41
1784099,24.69,1119.41
1784914,24.69,1119.41
1785725,24.69,1119.40
1786537,24.62,1119.43
1787349,24.69,1119.38
1788160,24.69,1119.34
1788972,24.69,1119.38
1789783,24.69,1119.35
1790595,24.69,1119.40
1791407,24.69,1119.35
1792218,24.62,1119.37
1793030,24.69,1119.38
1793841,24.62,1119.36
1794653,24.62,1119.40
1795465,24.69,1119.38
1796276,24.69,1119.36
1797088,24.69,1119.33
1797899,24.62,1119.39
1798711,24.62,1119.39
1799523,24.62,1119.37
1800334,24.62,1119.36
1801146,24.62,1119.34
1801957,24.69,1119.32
1802772,24.69,1119.36
1803584,24.69,1119.36
1804396,24.69,1119.37
1805207,24.62,1119.35
1806019,24.69,1119.35
1806831,24.62,1119.38
1807642,24.69,1119.35
1808454,24.62,1119.35
1809266,24.62,1119.35
1810077,24.62,1119.35
1810889,24.69,1119.34
1811701,24.62,1119.33
1812512,24.62,1119.34
1813324,24.62,1119.34
1814136,24.62,1119.31
1814947,24.62,1119.33
1815759,24.62,1119.32
1816571,24.62,1119.33
1817382,24.62,1119.36
1818194,24.62,1119.31
